Molecule ChEMBL ID,Smiles,Standard Type,MIC,Units
CHEMBL1828961,c1ccc2c(c1)N[C@@H](c1ccc3oc4ccccc4c3c1)[C@H]1CCCO[C@@H]21,MIC,25.0,ug.mL-1
CHEMBL1829101,Clc1ccc2c(c1)[C@@H]1OCCC[C@@H]1[C@H](c1ccc3oc4ccccc4c3c1)N2,MIC,25.0,ug.mL-1
CHEMBL1829110,COc1ccc2c(c1)[C@@H]1OCCC[C@@H]1[C@@H](c1ccc3c(c1)c1ccccc1n3C)N2,MIC,25.0,ug.mL-1
CHEMBL1829112,Cn1c2ccccc2c2cc([C@H]3Nc4ccc(Cl)cc4[C@@H]4OCCC[C@H]34)ccc21,MIC,6.25,ug.mL-1
CHEMBL3417016,COc1ccc(-c2nc3sc(-c4ccccc4Cl)nn3c2-c2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1,MIC,50.0,ug.mL-1
CHEMBL3394252,CS(=O)(=O)c1c2c([nH]c(=O)c1C#N)-c1ccccc1OC2,MIC,32.0,ug.mL-1
CHEMBL3394249,CS(=O)(=O)c1cc(-c2cccc(OCc3cccc(Cl)c3)c2)[nH]c(=O)c1C#N,MIC,4.0,ug.mL-1
CHEMBL3394241,CCCc1cc2[nH]c(=O)c(C#N)c(-c3ccccc3)c2c(C)n1,MIC,32.0,ug.mL-1
CHEMBL3394233,N#Cc1c(-c2ccc(C(=O)O)cc2)c2c([nH]c1=O)-c1cccc(-c3cn[nH]c3)c1CC2,MIC,32.0,ug.mL-1
CHEMBL1783114,COc1ccc2nc(C)cc(-n3cc(CNC(=O)C4CCC4)nn3)c2c1,MIC,10.0,ug.mL-1
CHEMBL3577499,Nc1ccc(OCCCOc2ccc(-n3cccc3)cc2)cc1,MIC,50.0,ug.mL-1
CHEMBL3577497,c1ccn(-c2ccc(OCCCOc3ccc(-n4cccc4)cc3)cc2)c1,MIC,6.25,ug.mL-1
CHEMBL3577491,Oc1cccc(OCCCOc2ccc(-n3cccc3)cc2)c1,MIC,12.5,ug.mL-1
CHEMBL3577486,Cc1cccc(OCCCOc2ccc(-n3cccc3)cc2)c1,MIC,25.0,ug.mL-1
CHEMBL1834611,CC1=C(c2nnc(/N=C3\C(=O)Nc4ccc(Cl)cc43)s2)C(c2ccccc2)NC(=S)N1,MIC,62.5,ug.mL-1
CHEMBL4643411,Cc1cc(CNC2CCCCC2)c(C)n1-c1ccccc1F,MIC,0.5,ug.mL-1
CHEMBL4634513,Cc1nn(-c2ccc(Cl)cc2)c(C)c1CNC1CCCCC1,MIC,25.0,ug.mL-1
CHEMBL4639424,CC(=O)NC[C@H]1CN(c2cc(F)c(C3=CCN(C(=O)[C@@H](O)CO)CC3)c(F)c2)C(=O)O1,MIC,0.25,ug.mL-1
CHEMBL4449094,CC(C)c1nc(C(=O)NCc2cccnc2)c(-c2ccc3c(c2)OCO3)s1,MIC,9.5,ug.mL-1
CHEMBL4591983,C[C@H](NC(=O)c1nc(C2CCCCC2)sc1-c1ccc(C#N)cc1)c1ccccc1,MIC,20.7,ug.mL-1
CHEMBL4532682,Cc1nc(C(=O)N2CCOCC2)c(-c2ccc(C#N)cc2)s1,MIC,34.0,ug.mL-1
CHEMBL4649031,CN(C)c1ccc(/C=N/NC(=S)Nc2ccc(C(F)(F)F)cc2)cc1,MIC,200.0,ug.mL-1
CHEMBL1819585,Clc1ccc(C2CC(c3ccc4[nH]c5c(c4c3)CCCC5)=NN2)cc1,MIC,3.5,ug.mL-1
CHEMBL1672864,CNc1nc(C(N)=O)cnc1C#N,MIC,200.0,ug.mL-1
CHEMBL4577126,ClC1=C(CN2CCOCC2)CCc2nc(-c3cccs3)ccc21,MIC,6.25,ug.mL-1
CHEMBL4441344,CC(C)(C)OC(=O)N1CCN(CC2=C(Cl)c3ccc(-c4cccs4)nc3CC2)CC1,MIC,25.0,ug.mL-1
CHEMBL4574076,O=C(C1CC1)N1CCN(CC2=C(Cl)c3ccc(-c4cccs4)nc3CC2)CC1,MIC,3.125,ug.mL-1
CHEMBL4476147,ClC1=C(CN2CCN(Cc3ccc(Cl)cc3)CC2)CCc2nc(-c3cccs3)ccc21,MIC,12.5,ug.mL-1
CHEMBL4584333,Cc1ccccc1N1CCN(CC2=C(Cl)c3ccc(-c4cccs4)nc3CC2)CC1,MIC,25.0,ug.mL-1
CHEMBL4444595,COc1ccccc1N1CCN(CC2=C(Cl)c3ccc(-c4cccs4)nc3CC2)CC1,MIC,6.25,ug.mL-1
CHEMBL5624718,COc1ccc(Nc2nc(-c3cn(-c4ccc(F)cc4)nc3-c3ccccc3)cs2)cc1,MIC,3.12,ug.mL-1
CHEMBL5630658,Cc1ccc(Nc2nc(-c3cn(-c4ccc(F)cc4)nc3-c3ccc(Cl)cc3)cs2)cc1,MIC,1.6,ug.mL-1
CHEMBL5630442,COc1ccc(Nc2nc(-c3cn(-c4ccc(F)cc4)nc3-c3ccc(F)cc3)cs2)cc1,MIC,3.12,ug.mL-1
CHEMBL4215912,Cc1ccc2oc(=O)cc(Cn3cnc4c(=O)n(C)c(=O)n(C)c43)c2c1,MIC,0.12,ug.mL-1
CHEMBL5420160,COc1ccc(NCC(=O)N[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)cc1,MIC,64.0,ug.mL-1
CHEMBL5432674,Cc1ccc(NCC(=O)NC2C3CC4CC(C3)CC2C4)cc1,MIC,4.0,ug.mL-1
CHEMBL4467166,CC(C)c1nc(C(=O)NCc2ccc3c(c2)OCO3)c(-c2ccc3c(c2)OCO3)s1,MIC,10.6,ug.mL-1
CHEMBL4526271,C[C@@H](NC(=O)c1nc(C2CCCCC2)sc1-c1ccc(C#N)cc1)c1ccccc1,MIC,10.3,ug.mL-1
CHEMBL4519368,COc1ccc(CCNC(=O)c2nc(C)sc2-c2ccc(C#N)cc2)cc1OC,MIC,34.0,ug.mL-1
CHEMBL2159981,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4cc5c(cc4[N+](=O)[O-])OCO5)CC3)c(F)cc2c1=O,MIC,2.0,ug.mL-1
CHEMBL3763304,O=C(NC1CCCCC1)Oc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cc1,MIC,3.125,ug.mL-1
CHEMBL3763332,O=C(Nc1ccccc1)Oc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cc1,MIC,1.56,ug.mL-1
CHEMBL5182794,O=C(/C=C/c1ccccc1Cl)c1ccc(Nc2nc3ccccc3o2)cc1,MIC,64.0,ug.mL-1
CHEMBL5178753,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccc(Nc2nc3ccccc3o2)cc1,MIC,64.0,ug.mL-1
CHEMBL5202362,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(Nc2nc3ccccc3o2)cc1,MIC,64.0,ug.mL-1
CHEMBL5195045,O=C(/C=C/c1ccc(Br)cc1)c1ccc(Nc2nc3ccccc3o2)cc1,MIC,64.0,ug.mL-1
CHEMBL5194255,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc4ccccc4o3)cc2)cc1OC,MIC,32.0,ug.mL-1
CHEMBL5190340,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc4ccccc4o3)cc2)c(OC)c1OC,MIC,16.0,ug.mL-1
CHEMBL5204808,O=C(/C=C/c1ccco1)c1ccc(Nc2nc3ccccc3o2)cc1,MIC,32.0,ug.mL-1
CHEMBL5196740,COc1cc(/C=C/C(=O)c2cccc(Nc3nc4ccccc4o3)c2)cc(OC)c1OC,MIC,8.0,ug.mL-1
CHEMBL4539386,COc1ccc2cc1Oc1cc(ccc1OC)CCC(OC(C)=O)CCCC2,MIC,100.0,ug.mL-1
CHEMBL5178844,O=C(Nc1nnc(C2CCCO2)o1)c1ccc([N+](=O)[O-])o1,MIC,0.007,ug.mL-1
CHEMBL1493612,Cc1ccccc1C(=O)NNC(=O)c1ccncc1,MIC,25.0,ug.mL-1
CHEMBL5270530,C=CC(=O)NNC(=O)c1ccncc1,MIC,50.0,ug.mL-1
CHEMBL5290972,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(Oc3ccccc3)cc21,MIC,16.0,ug.mL-1
CHEMBL5202998,Cc1nn(-c2ccccc2)c(Cl)c1-c1nc(N)nc2c1c(C)nn2-c1ccccc1Cl,MIC,1.2,ug.mL-1
CHEMBL3085991,Cn1cc([N+](=O)[O-])cc1-c1nnc(-c2ccc[nH]2)o1,MIC,29.3,ug.mL-1
CHEMBL3086007,O=[N+]([O-])c1c[nH]c(-c2nnc(-c3cccc([N+](=O)[O-])c3O)o2)c1,MIC,1.8,ug.mL-1
CHEMBL3086001,N#Cc1ccc(-c2nnc(-c3cc([N+](=O)[O-])c[nH]3)o2)cc1,MIC,26.8,ug.mL-1
CHEMBL4449375,COc1c(N2C[C@H]3CCCN(C(=O)Cn4cc(CN5C(=O)C(=O)c6cc(F)ccc65)nn4)[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,1.0,ug.mL-1
CHEMBL4522947,COc1c(N2C[C@H]3CCCN(C(=O)Cn4cc(CN5C(=O)C(=O)c6cccc(F)c65)nn4)[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,8.0,ug.mL-1
CHEMBL4472637,COc1c(N2C[C@H]3CCCN(C(=O)Cn4cc(CN5C(=O)/C(=N/O)c6cc(F)ccc65)nn4)[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,2.0,ug.mL-1
CHEMBL4449180,CO/N=C1/C(=O)N(Cc2cn(CC(=O)N3CCC[C@@H]4CN(c5c(F)cc6c(=O)c(C(=O)O)cn(C7CC7)c6c5OC)C[C@@H]43)nn2)c2ccc(F)cc21,MIC,1.0,ug.mL-1
CHEMBL4550452,COc1c(N2C[C@H]3CCCN(C(=O)Cn4cc(CN5C(=O)/C(=N/NC(N)=S)c6cccc(F)c65)nn4)[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,8.0,ug.mL-1
CHEMBL4435697,CCCN(CCC)C(=O)/C=C/C(=O)c1ccc(OCC)cc1,MIC,1.91,ug.mL-1
CHEMBL4570317,CCOC(=O)/C=C/C(=O)c1ccco1,MIC,1.09,ug.mL-1
CHEMBL4458171,CCOC(=O)/C=C/C(=O)c1cccc2ccccc12,MIC,0.61,ug.mL-1
CHEMBL4518116,CCOC(=O)/C=C/C(=O)c1ccc2c(c1)OCO2,MIC,0.49,ug.mL-1
CHEMBL4556272,CCOC(=O)/C=C/C(=O)c1ccc(C)cc1,MIC,4.0,ug.mL-1
CHEMBL4530255,O=C(O)/C=C/C(=O)c1ccc2c(c1)CCO2,MIC,4.0,ug.mL-1
CHEMBL4437964,COc1cccc(C(=O)/C=C/C(=O)O)c1,MIC,4.0,ug.mL-1
CHEMBL4518021,CCOC(=O)c1c(-c2ccc(OC)cc2)oc2ccc(OCCCCCCN3C(=O)/C(=N/NC(N)=S)c4cc(F)ccc43)cc12,MIC,0.25,ug.mL-1
CHEMBL1933325,Cc1ccc2nc(N/N=C\c3ccc(Oc4ccc(Cl)cc4Cl)cc3)sc2c1,MIC,12.56,ug.mL-1
CHEMBL5219906,Brc1ccc(/C=C/c2nnc3c4ccccc4cnn23)cc1,MIC,0.5,ug.mL-1
CHEMBL5276732,Cc1ccc2c(Cn3cc(Cn4cnn(-c5ccccc5)c4=O)nn3)cc(=O)oc2c1,MIC,1.6,ug.mL-1
CHEMBL1940159,Cc1c(NCc2nnc(Nc3ccccc3)o2)c(=O)n(-c2ccccc2)n1C,MIC,12.5,ug.mL-1
CHEMBL1940351,O=C(CCc1cccc(Oc2ccccc2)c1)Nc1cccc(Cl)c1,MIC,32.0,ug.mL-1
CHEMBL1929491,Clc1ccc2[nH]c3c(c2c1)CCCc1conc1-3,MIC,3.12,ug.mL-1
CHEMBL1929481,O=C1/C(=C/O)CCCc2c1[nH]c1ccc(Cl)cc21,MIC,25.0,ug.mL-1
CHEMBL1929477,Cc1ccc2[nH]c3c(c2c1)CCC/C(=C\O)C3=O,MIC,25.0,ug.mL-1
CHEMBL5279108,O=C(NN1C(=O)C(Cl)C1c1cccc(Cl)c1)c1cc(O)c(O)c(O)c1,MIC,0.57,ug.mL-1
CHEMBL5272652,O=C1C(c2ccc(O)cc2)=C(c2ccc(O)cc2)/C(=C/c2ccc(O)cc2)N1CCc1ccc(O)cc1,MIC,32.0,ug.mL-1
CHEMBL255890,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,MIC,100.0,ug.mL-1
CHEMBL401861,CC(=O)C1=C2/C(C(C)=O)=C\CCCCN2[C@H]2C3=C[C@H](c4nccc5c4[nH]c4ccccc45)[C@@H]4CCN(CCCC/C=C\CC3)C[C@]124,MIC,12.5,ug.mL-1
CHEMBL396774,CO/N=c1\[nH]cnc2c1[n+](C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)cn2C(c1ccccc1)c1ccccc1,MIC,3.13,ug.mL-1
CHEMBL269364,CO/N=c1\[nH]cnc2c1[n+](C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)cn2CCC#N,MIC,6.25,ug.mL-1
CHEMBL233904,C=CCn1c[n+](C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c2/c(=N/OC)[nH]cnc21,MIC,3.13,ug.mL-1
CHEMBL5094349,Cn1cc(CNC2CCCCCCC2)c2ccc(Cl)cc21,MIC,23.25,ug.mL-1
CHEMBL212497,COc1cc(C2=NN(C(=O)c3ccc([N+](=O)[O-])cc3)C(c3ccc(O)cc3)C2)c(C)cc1OCC(=O)O,MIC,6.25,ug.mL-1
CHEMBL4473723,Cc1nc2cc(-n3cc(COc4ccccc4)nn3)ccc2c(=O)n1-c1ccccc1,MIC,64.0,ug.mL-1
CHEMBL4440513,Cc1cc(C)cc(OCc2cn(-c3ccc4c(=O)n(-c5cccc(Cl)c5)c(C)nc4c3)nn2)c1,MIC,64.0,ug.mL-1
CHEMBL4540224,COc1cc(-n2c(/C=C/c3ccc(C#N)cc3)nc3ncccc3c2=O)cc(OC)c1OC,MIC,64.0,ug.mL-1
CHEMBL4583459,COc1ccc(-c2ccc3nc(C)n(-c4ccccc4)c(=O)c3c2)cc1,MIC,64.0,ug.mL-1
CHEMBL4549102,Cc1nc2cc(-c3ccc(F)cc3)ccc2c(=O)n1-c1cccc(Cl)c1,MIC,16.0,ug.mL-1
CHEMBL4472323,Cc1nc2ccc(OCc3cn(-c4cccc(Cl)c4)nn3)cc2c(=O)n1Cc1ccccc1,MIC,64.0,ug.mL-1
CHEMBL4539626,Cc1nc2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)cc2c(=O)n1Cc1ccccc1,MIC,64.0,ug.mL-1
CHEMBL4537836,N#Cc1ccc(Cn2cc(CN3c4ccccc4Sc4ccc(C(F)(F)F)cc43)nn2)cc1,MIC,1.6,ug.mL-1
CHEMBL4749882,Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,MIC,64.0,ug.mL-1
CHEMBL4795880,COc1ccc(-c2nc(Nc3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)c3ccccc3n2)cc1OC,MIC,32.0,ug.mL-1
CHEMBL4862865,CN(CC1CCCCC1)N1CCN(c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,MIC,0.016,ug.mL-1
CHEMBL80491,OCC1NC(CSCc2ccccc2)C(O)C1O,MIC,128.0,ug.mL-1
CHEMBL4285993,O=C1CCCC(=O)C1=CNc1ccccc1O,MIC,5.0,ug.mL-1
CHEMBL4285926,CC1(C)CC(=O)C(=CNc2ccc([N+](=O)[O-])cc2F)C(=O)C1,MIC,80.0,ug.mL-1
CHEMBL2402128,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(C)ccc21,MIC,62.5,ug.mL-1
CHEMBL4278783,CC1CCCC(C(=O)Nc2nc3ccc(C(F)(F)F)cc3s2)C1,MIC,16.0,ug.mL-1
CHEMBL4279875,CC1CC(C(=O)Nc2nc3c(F)c(F)c(F)cc3s2)CC(C)(C)C1,MIC,1.0,ug.mL-1
CHEMBL3236830,CC(=O)c1ccc(C)cc1OCc1cn(CC(=O)NC23CC4CC(CC(C4)C2)C3)nn1,MIC,50.0,ug.mL-1
CHEMBL3236833,O=C(Cn1cc(-c2ccsc2)nn1)NC12CC3CC(CC(C3)C1)C2,MIC,50.0,ug.mL-1
CHEMBL4287318,Cc1cnc(-c2cccnc2)n1CCC1CCN(C(=O)c2ccc([N+](=O)[O-])o2)CC1,MIC,100.0,ug.mL-1
CHEMBL4208273,Fc1ccc(-c2cn(Cc3ccc(Cl)cc3Cl)cc2C(c2ccccc2)n2ccnc2)cc1,MIC,1.0,ug.mL-1
CHEMBL1956063,COc1ccc(/C=N/NC(=O)c2coc3c(Cl)cc(Cl)cc23)c(OC)c1,MIC,64.0,ug.mL-1
CHEMBL1956065,O=C(N/N=C/c1ccccc1O)c1coc2c(Cl)cc(Cl)cc12,MIC,32.0,ug.mL-1
CHEMBL4635525,Cc1cc(CNC(C)c2ccccc2)c(C)n1-c1ccc(Cl)cc1,MIC,0.5,ug.mL-1
CHEMBL4635520,Cc1cc(CNC2CCCCC2)c(C)n1-c1cc(Cl)cc(Cl)c1,MIC,0.5,ug.mL-1
CHEMBL4638073,Cc1cc(CNC2CCCCC2)c(C)n1-c1ccccc1C(F)(F)F,MIC,2.0,ug.mL-1
CHEMBL4640929,Cc1cc(CNCc2ccccc2)c(C)n1-c1ccc(C(C)C)cc1,MIC,1.0,ug.mL-1
CHEMBL4637388,Cc1nn(-c2ccc(Cl)cc2)c(C)c1CNCc1ccccc1,MIC,25.0,ug.mL-1
CHEMBL4641563,Clc1ccc(-n2cc(CNCc3ccccc3)nn2)cc1,MIC,25.0,ug.mL-1
CHEMBL4635618,Clc1ccc2nc(CNCc3ccccc3)cn2c1,MIC,25.0,ug.mL-1
CHEMBL3331321,CCO/N=C1/CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3[C@@H]2C[C@@H]2F)[C@H]1CN,MIC,1.0,ug.mL-1
CHEMBL3905162,C/C(CCC(=O)Nc1ccccc1)=N\NC(=O)c1ccc(-n2cccc2)cc1,MIC,50.0,ug.mL-1
CHEMBL1096327,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4C(=O)/C(=N\c5ncc(Cc6cc(OC)c(OC)c(OC)c6)c(N)n5)c5cc(F)ccc54)C(C)C3)c(F)c21,MIC,0.78,ug.mL-1
CHEMBL4470411,COc1cc(Cc2cnc(/N=C3\C(=O)N(CN4CCN(c5c(F)cc6c(=O)c(C(=O)O)cn(C7CC7)c6c5OC)CC4C)c4ccc(F)cc43)nc2N)cc(OC)c1OC,MIC,0.78,ug.mL-1
CHEMBL1095655,COc1cc(Cc2cnc(/N=C3\C(=O)N(CN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)c4ccc(C)cc43)nc2N)cc(OC)c1OC,MIC,0.78,ug.mL-1
CHEMBL5201412,Cc1ccc(/C=C/C(=O)c2ccc(Nc3nc4ccccc4o3)cc2)cc1,MIC,64.0,ug.mL-1
CHEMBL5181352,COc1ccc(OC)c(/C=C/C(=O)c2ccc(Nc3nc4ccccc4o3)cc2)c1,MIC,64.0,ug.mL-1
CHEMBL5190242,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(Nc2nc3ccccc3o2)cc1,MIC,16.0,ug.mL-1
CHEMBL5191919,COc1ccc(C(=O)/C=C/c2ccc([N+](=O)[O-])o2)cc1Nc1nc2ccccc2o1,MIC,0.25,ug.mL-1
CHEMBL2426717,CCCCCCc1cc2c(ccc3oc4ccccc4c32)o1,MIC,6.25,ug.mL-1
CHEMBL2426714,Cc1ccc(-c2cc3c(ccc4oc5ccccc5c43)o2)cc1,MIC,6.25,ug.mL-1
CHEMBL511430,Fc1ccc(N2N=C(c3ccc(Br)cc3)[C@H](n3ccnc3)[C@H]2c2ccc(Br)cc2)cc1,MIC,4.0,ug.mL-1
CHEMBL513676,Clc1ccc(C2=NN(c3ccccc3)[C@H](c3ccc(Cl)cc3)[C@H]2n2ccnc2)cc1,MIC,4.0,ug.mL-1
CHEMBL2096891,CO/N=c1\[nH]cnc2c1[n+](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)cn2C,MIC,3.13,ug.mL-1
CHEMBL5403245,C[C@H]1COC2(CCC(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,MIC,0.001,ug.mL-1
CHEMBL5395886,CCCSc1nc(Cl)c(C#N)c(-c2ccco2)n1,MIC,0.78,ug.mL-1
CHEMBL455005,Cc1ccc(/C=C2\CN(C(=O)c3ccc(OCCN4CCOCC4)cc3)C/C(=C\c3ccc(C)cc3)C2=O)cc1.Cl,MIC,0.78,ug.mL-1
CHEMBL464670,Cl.O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)C/C1=C\c1ccccc1,MIC,6.25,ug.mL-1
CHEMBL435940,OC(c1ccc(OCc2ccc(F)cc2)cc1)C1CC1,MIC,25.0,ug.mL-1
CHEMBL260357,CC(C)CCOc1ccc(NC(=S)NC2O[C@H](CO)[C@H](O)[C@H]2O)cc1,MIC,6.25,ug.mL-1
CHEMBL2031799,O=C(Nc1cccc(C(F)(F)F)c1)NC12CC3CC(CC(C3)C1)C2,MIC,0.8,ug.mL-1
CHEMBL478505,COC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,MIC,2.0,ug.mL-1
CHEMBL477237,COC(=O)CCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,MIC,2.2,ug.mL-1
CHEMBL476843,O=C(O)CCCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,MIC,36.0,ug.mL-1
CHEMBL477872,O=C(Nc1ccc(O)cc1)NC12CC3CC(CC(C3)C1)C2,MIC,57.0,ug.mL-1
CHEMBL388015,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)NC12CC3CC(CC(C3)C1)C2,MIC,0.6,ug.mL-1
CHEMBL458165,O=C(Nc1cccc(OCCCN2CCOCC2)c1)NC12CC3CC(CC(C3)C1)C2,MIC,32.0,ug.mL-1
CHEMBL2031922,CCC(=O)Oc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,MIC,68.0,ug.mL-1
CHEMBL2031923,O=C(NCCCc1ccccc1)NC12CC3CC(CC(C3)C1)C2,MIC,0.7,ug.mL-1
CHEMBL2031924,CCOC(=O)c1ccc(O[C@H]2CC[C@@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1,MIC,8.3,ug.mL-1
CHEMBL5396532,CC1/C(=N\NC(N)=[Se])Nc2ccccc21,MIC,1.6,ug.mL-1
CHEMBL5414534,COc1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c(N)c2C#N)cc1Oc1cccc(Br)c1C#N,MIC,0.98,ug.mL-1
CHEMBL4764194,O=C(Nc1ccc2nc(-c3cnc4c(Cl)cccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,MIC,16.0,ug.mL-1
CHEMBL13936,CNCc1ccc(Cl)cc1.Cl,MIC,256.0,ug.mL-1
CHEMBL13237,CCCNCc1cccc(Br)c1.Cl,MIC,51.2,ug.mL-1
CHEMBL276840,CCCCCNCc1cccc(C(F)(F)F)c1.Cl,MIC,256.0,ug.mL-1
CHEMBL2030517,CC(C)(C)c1nc(-c2cnc3ccccc3c2)c(-c2ccncc2)[nH]1,MIC,32.0,ug.mL-1
CHEMBL5197227,COc1cc2c(cc1OC)C[N+](Cc1cn(-c3ccc(C(C)(C)C)cc3)nn1)(Cc1cn(-c3ccc(C(C)(C)C)cc3)nn1)CC2,MIC,6.0,ug.mL-1
CHEMBL458702,COc1c(O)ccc2c1cnc1c3cc4c(cc3ccc21)OCO4,MIC,3.1,ug.mL-1
CHEMBL5173740,CCCC/C=C\CCCCCCCc1cc(=O)c2ccccc2n1C,MIC,5.0,ug.mL-1
CHEMBL5197900,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(C#N)C3CC5CC(C)C(OC)C(O)C5C(C21)N3C)OCO4,MIC,0.1,ug.mL-1
CHEMBL2205092,CSc1cnc2c3c(nc4ccccc4c13)C(CCNC(C)=O)=CC2=O,MIC,6.18,ug.mL-1
CHEMBL4294195,COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,MIC,12.5,ug.mL-1
CHEMBL463284,COc1cc2c(cc1OC)-c1c3c(cc4ccnc(c14)C2=O)OCO3,MIC,50.0,ug.mL-1
CHEMBL5438165,COc1ccc(-c2ccn(-c3ccc(NC(=S)Nc4ccc(Cl)cc4)cc3)n2)cc1OC,MIC,8.0,ug.mL-1
CHEMBL5396890,COc1ccccc1NC(=O)Nc1ccc(-n2ccc(-c3ccc(OC)c(OC)c3)n2)cc1,MIC,32.0,ug.mL-1
CHEMBL5400998,COc1cc(-c2ccn(-c3ccc(NC(=O)NCc4ccccc4)cc3)n2)cc(OC)c1OC,MIC,0.5,ug.mL-1
CHEMBL5396227,O=C(CNc1ccc(OC(F)(F)F)cc1)NC12CC3CC(CC(C3)C1)C2,MIC,16.0,ug.mL-1
CHEMBL5403041,COc1ccc(NCC(=O)NC2C3CC4CC(C3)CC2C4)cc1,MIC,32.0,ug.mL-1
CHEMBL5424644,O=C(CNc1ccccc1Br)NC12CC3CC(CC(C3)C1)C2,MIC,8.0,ug.mL-1
CHEMBL5401949,O=C(CNc1cccc(Br)c1)NC12CC3CC(CC(C3)C1)C2,MIC,32.0,ug.mL-1
CHEMBL5269323,CCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@@H](C(=O)O[C@H](C)CCCCCCC[C@@H]4C[C@@H]5CC[C@@H]6C[C@H](C)NC(=N4)N65)[C@@H](C)N=C(N1)N23,MIC,1.68,ug.mL-1
CHEMBL2031798,O=C(Nc1cccc(OC(F)F)c1)NC12CC3CC(CC(C3)C1)C2,MIC,0.8,ug.mL-1
CHEMBL2031804,CC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,MIC,2.0,ug.mL-1
CHEMBL2031808,CCOC(=O)COc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,MIC,4.7,ug.mL-1
CHEMBL516415,O=C(Nc1ccccc1)NC12CC3CC(CC(C3)C1)C2,MIC,14.0,ug.mL-1
CHEMBL2031813,O=C(Nc1cccc(C(=O)OCc2ccccc2)c1)NC12CC3CC(CC(C3)C1)C2,MIC,0.3,ug.mL-1
CHEMBL2031814,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,MIC,1.8,ug.mL-1
CHEMBL2031815,O=C(Nc1cccc(Oc2ccc(F)cc2)c1)NC12CC3CC(CC(C3)C1)C2,MIC,2.5,ug.mL-1
CHEMBL514055,O=C(Nc1ccc(OC(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,MIC,39.0,ug.mL-1
CHEMBL243336,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2cc(F)cc(F)c2)CC1,MIC,41.0,ug.mL-1
