tcm_id,smiles
32825.mol2Acutifolidine,COc1cc2c(c(OC)c1OC)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C
20778.mol222564,CCC[C@@H](O)CC(=O)CCc1ccc(O)c(OC)c1-c1ccc(CN)cc1
17.mol2   17,COCc1ccc(O)cc1CCN1CCCC[C@H]1[C@H](O)c1cccc(O)c1
37056.mol2Epi-bisdehydrotuberostemonine_J,CC[C@H]1[C@H]2OC(=O)[C@@H](C)[C@H]2c2cc([C@H]3C[C@H](C)C(=O)O3)n3c2[C@@H]1CCCC3
712.mol2  739,C[C@@H]1[NH2+][C@H](C[C@@H](CC=O)CCCCCCC[C@@H](O)CC(=O)[O-])CC[C@H]1O
695.mol2  722,C[C@@H]1[NH2+][C@H]([C@@H]2CC[C@@H](CCCCC[C@@H](O)CC(=O)[O-])[C@H](O)C2)CC[C@H]1O
705.mol2  732,C[C@H]1[C@H](O)CC[C@H]2C[C@@H]([C@H](O)CCCCCC[C@@H](O)CC(=O)[O-])CC[N@@H+]21
43766.mol22-(12-Oxo-tridecanyl)-3-methoxy-4-quinolone,COc1c(CCCCCCCCCCCC(C)=O)[nH]c2ccccc2c1=O
10720.mol211958,C=C(C)[C@@H]1CC[C@@]2(C)CC(CN[C@]3(C)CCC[C@H]3CCCO)=CC(C)=C2C1
10087.mol211235,CC1=C2C[C@]3(CN4C[C@@]45CC[C@H](CCCO)C5)CC[C@@H](C)[C@@]2(CC1)C3(C)C
31238.mol235552,O=c1c(O)c(O)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
"42430.mol23,4-Methylenedioxy-3',4'-O-dimethyl-5'-methoxyellagic_acid",COc1c(OC)c2oc(=O)c3cc4c(c5oc(=O)c(c1OC)c2c53)OCO4
43262.mol2Norstictic_acid,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c3c(c1O2)[C@@H](O)OC3=O
34429.mol27-Caffeoylsedoheptulose,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H](O)[C@H]1O[C@@](O)(CO)[C@@H](O)[C@@H]1O
41748.mol2Lysidiside_A,CC(C)CC(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
42502.mol2Methyl_2-O-  -D-glucosyloxy-4-methoxybenzenepropanoate,COC(=O)CCc1ccc(OC)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
42825.mol2Multifidol_glucoside,CC[C@H](C)C(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
27113.mol229507,C=C[C@@H](O)c1cc(OC)c(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(OC)c1
28221.mol230996,COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
46656.mol2Syringin,COc1cc(/C=C/CO)cc(OC)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
30998.mol235207,COc1cc(/C=C/CO)cc(OC)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
44086.mol21-[(Pentanoyl)phloroglucinyl]-  -D-glucopyranoside,CCCCC(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
27482.mol230025,C=C1[C@H](OC)O[C@]2(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1C(=O)C=C2C
46648.mol2Syringenone,COCC1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(C)=CC(=O)[C@H]12
29494.mol232937,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)O[C@@H](C)C[C@H]21
27480.mol230023,COCC1=CO[C@]2(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1C(=O)C=C2C
29466.mol232853,C=C[C@H]1[C@H](O[C@@H]2O[C@](C)(CO)[C@H](O)[C@@H](O)[C@H]2O)OC=C2C(=O)OCC[C@H]21
"37247.mol27,8-Epoxy-8-epi-loganic_acid",C[C@]12O[C@H]1C[C@@H]1C(C(=O)O)=CO[C@@H](C[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12
34885.mol2Cimicifugc_acid,COc1cc(O)cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)O)cc3[C@@H]2CO)c1
37415.mol2Erycibenin_B,CC(C)(O)[C@@H](O)Cc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12
37414.mol2Erycibenin_A,CC(C)(O)[C@@H](O)Cc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
33373.mol2Anticancer_Lignan_PMV70P691-124,COc1cc([C@@H]2OC(=O)[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O
30274.mol234033,COc1cc([C@H]2OC(=O)[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(OC)c2)ccc1O
"44073.mol25,7,2',4',6'-Pentamethoxyflavone",COc1cc(OC)c(-c2cc(=O)c3c(OC)cc(OC)cc3o2)c(OC)c1
41409.mol2Licoleafol,C/C(=C\Cc1c(O)cc(O)c2c1O[C@@H](c1ccc(O)c(O)c1)CC2=O)CO
33660.mol2Artocarpesin,CC(C)/C=C/c1c(O)cc2c(c1O)C(=O)[C@@H](O)[C@H](c1ccc(O)cc1O)O2
"44070.mol23,5,7,3',4'-Pentamethoxyflavone",COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1
"44074.mol25,7,3',4',5'-Pentamethoxyflavone",COc1cc(OC)c2c(=O)cc(-c3cc(OC)c(OC)c(OC)c3)oc2c1
26573.mol228795,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1OC
"44072.mol25,7,2',3',4'-Pentamethoxyflavone",COc1cc(OC)c2c(=O)cc(-c3ccc(OC)c(OC)c3OC)oc2c1
30848.mol234846,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC
30850.mol234848,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1
46729.mol2Tangeretin,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1
"44071.mol25,6,2',3',6'-Pentamethoxyflavone",COc1ccc(OC)c(-c2cc(=O)c3c(OC)c(OC)ccc3o2)c1OC
30860.mol234877,COc1ccc(OC)c(-c2cc(=O)c3c(OC)c(OC)cc(OC)c3o2)c1
"44075.mol26,7,8,3',4'-Pentamethoxyflavone",COc1ccc(-c2cc(=O)c3cc(OC)c(OC)c(OC)c3o2)cc1OC
28914.mol232115,CC(C)(O)[C@H]1Cc2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3=O)O1
44223.mol2Phellodensin_C,CC(C)(O)[C@H]1Cc2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3=O)O1
43426.mol2Ohioensin_C,O=C1C[C@@H]2c3ccccc3O[C@@H]3c4cccc(O)c4-c4c(O)cc(O)c1c4[C@@H]23
45010.mol2Pycnosanguin,COC(=O)c1cccc2c1Nc1c(cc(OC)c(N(C)C)c1C(=O)OC)O2
32346.mol237138,C=CCC/C(=N/OS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
41327.mol2Leptopinine,COc1ccc(CC2=[N+](C)CCc3cc(O)c(O)cc32)c(C(=O)O)c1OC
39451.mol24-Hydroxy-2-[3-hydroxy-3-methylbutyl]-5-methylphenyl_  -D-glucopyra...,Cc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(CCC(C)(C)O)cc1O
34714.mol2Celephtalide_C,C[C@@H](CC[C@H]1OC(=O)C2=CCCC[C@@H]21)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
42331.mol2  -Methyl-n-butyrylshikonin,CC[C@@H](C)C(=O)O[C@@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
29783.mol233378,CC(C)=CC[C@@](C)(OC(=O)C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
26194.mol228352,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O
25945.mol228038,C=CCC1=C[C@]2(OC)[C@H](C)[C@@H](c3ccc4c(c3)OCO4)O[C@]2(OC)CC1=O
48138.mol2Xanthohumol_H,COc1cc(O)c(CCC(C)(C)O)c(O)c1C(=O)/C=C\c1ccc(O)cc1
20458.mol222240,COc1cc(CCC(=O)/C=C/CCc2ccc(O)c(OCO)c2)ccc1O
28606.mol231702,COc1cc(CCC(=O)/C=C(/O)CCc2ccc(O)c(OC)c2)ccc1O
25939.mol228032,C=CC[C@H]1C(=O)C=C(OC)[C@@]2(OC)[C@H](C)[C@@H](c3ccc4c(c3)OCO4)O[C@@H]12
37693.mol2Fargesone_B,C=CC[C@H]1C(=O)C=C(OC)[C@@]2(OC)[C@H](C)[C@@H](c3ccc4c(c3)OCO4)O[C@@H]12
"46018.mol27,8-Seco-holostylone_A",COc1cc(C=O)c([C@@H](c2ccc(OC)c(OC)c2)[C@@H](C)C(C)=O)cc1O
34303.mol2Burcellin,C=CC[C@]1(OC)C=C2C[C@@H](c3cc(OC)c(OC)c(OC)c3)OC2=CC1=O
31245.mol235572,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O
47152.mol2Theraphin_D,CCCC(=O)c1c2c(c(O)c3c([C@@H](O)CC)cc(=O)oc13)C=CC(C)(C)O2
18535.mol220293,C=C1C=C(C(=O)OCC)Oc2cc3c(c(OC)c21)[C@H]1CCC[C@@](C)(O)[C@H]1O3
28385.mol231262,COc1ccc(C[C@H]2CO[C@@H](O)[C@@H]2Cc2ccc3c(c2)OCO3)cc1OC
44450.mol2(+)-Pinoresinol_monomethyl_ether,COc1cc([C@@H]2OC[C@H]3[C@H]2CO[C@@H]3c2ccc(OC)c(OC)c2)ccc1O
29416.mol232779,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@@H]3c2ccc(OC)c(OC)c2)ccc1O
34355.mol2Byzantionoside_B,CC1=CC(=O)CC(C)(C)[C@H]1CC[C@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
34128.mol2Blumenol_C_glucoside,CC1=CC(=O)CC(C)(C)[C@H]1CC[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
31090.mol235361,CC(=O)CCC1=C(C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(C)C
40109.mol2Icariside_B6,CC(=O)CCC1=C(C)C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(C)C
26416.mol228598,CC(=O)CCC1=C(C)CC[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1(C)C
45267.mol2Recedensolide,CCC[C@@H]1CC(=O)Oc2c(CC=C(C)C)c(O)c3c(c21)O[C@@H](C)[C@H](C)C3=O
40589.mol2Isorecedensolide,CCC[C@@H]1CC(=O)Oc2c(CC=C(C)C)c(O)c3c(c21)O[C@H](C)[C@H](C)C3=O
39128.mol25  -p-Hydroxybenzoyloxydauc-2-ene-1-one,CC1=CC(=O)[C@@]2(C)CC[C@@](O)(C(C)C)[C@H]2[C@@H](OC(=O)c2ccc(O)cc2)C1
28324.mol231151,C=C/C=C/CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O
41062.mol2Kuhistanicaol_B,CC(C)[C@]1(O)CC[C@@]2(C)CC=C(C=O)C[C@H](OC(=O)c3ccc(O)cc3)[C@H]21
41382.mol2Liangshanin_C,C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@]1(C)C=CC(=O)C(C)(C)[C@H]1C[C@H]3OC(C)=O
41381.mol2Liangshanin_B,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)C(=O)C=C[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3OC(C)=O
32553.mol217-Acetoxyjolkinolide_A,CC(=O)OCC1=C2C(=C[C@H]3[C@]4(C)CCCC(C)(C)[C@H]4CC[C@]34O[C@H]24)OC1=O
32577.mol215-Acetoxy-7-oxo-dehydroabietic_acid,CC(=O)OC(C)(C)c1ccc2c(c1)C(=O)C[C@H]1[C@](C)(C(=O)O)CCC[C@]21C
29936.mol233606,CC(=O)[C@@]12CCC(C)=CC[C@@]13CC[C@H]2[C@](C)(/C=C/C=C(/C)C(=O)O)OC3=O
37929.mol2(+)-Galbelgin,COc1ccc([C@@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@H](C)[C@H]2C)cc1OC
36774.mol2Di-O-methyltetrahydrofuriguaiacin_B,COc1ccc([C@H]2O[C@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC
25954.mol228047,COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC
25940.mol228033,COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@H](C)[C@@H]2C)cc1OC
25941.mol228034,COc1ccc([C@H]2O[C@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC
37928.mol2(-)-Galbelgin,COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC
37931.mol2(  )-Galgravin,COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@H](C)[C@@H]2C)cc1OC
37813.mol21-Formyl-3-hydroxyneogrifolin,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)c(C=O)c(O)c(O)c1O
9650.mol2 10782,C=C1[C@H]2CC[C@@](C(=O)CCc3cccc(CCCO)c3)(C1(C)C)[C@]2(O)OC
21554.mol223417,CC[C@H]1C=C(C(=O)CCc2ccc(O)c(OC3CCCC3)c2)CC[C@@H]1CO
37732.mol2Ferutidin,COc1ccc(C(=O)O[C@@H]2CC(C)=CC[C@]3(C)CC[C@@](O)(C(C)C)[C@@H]23)cc1
23529.mol225534,C[C@H]1C=C[C@H]([C@@H](O)CC(=O)CCc2ccc(O)c(OC3CCCC3)c2)CC1
24162.mol226167,CCCC1(CCCC(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)CCCC1
29232.mol232518,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=CC(=C(C)C)OC1=O
"35791.mol214-Deoxy-15-isopropylidene-11,12-didehydroandrographolide",C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=CC(=C(C)C)OC1=O
21055.mol222841,CCCCc1oc(CCc2ccc(O)c(OC3CCCCC3)c2)cc1CO
48204.mol2Xysmalogenin,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
28141.mol230910,CCCC/C=C/C/C=C/CCCCCCCCc1cccc(O)c1C(=O)O
9430.mol2 10555,CO[C@@H]1C=C(O)[C@@H]2[C@@H]3C[C@H]4CC[C@@]5(CCC6(CCCC6)C5)[C@]3(C)[C@@]4(C)[C@]21O
9429.mol2 10554,CO[C@@H]1C=C(O)[C@@H]2[C@@H]3[C@H]4CC[C@@]5(CCC6(CCCC6)C5)[C@]3(C)[C@](C)(C4)[C@]21O
717.mol2  744,CNC[C@@](O)(CCCCCCCCC[C@@H]1CC[C@@H](O)[C@H](C)[NH2+]1)CC(=O)[O-]
16125.mol217785,CC#Cc1ccc(-c2ccc(C(=O)[C@H]3CC[C@H](CCCO)CC3)s2)s1
16128.mol217788,CC#Cc1ccc(-c2ccc(C(=O)CCCC3(O)CCCCC3)s2)s1
9354.mol2 10476,C=C1C=C2[C@@]3(CC[C@H](CCCO)C3)C[C@@H](CCO)[C@H](C)[C@@]2(C)[C@H]2[C@@H]1C2(C)C
39215.mol27  -Hydroxyconessine,C[C@H]1[C@H]2CC[C@H]3[C@@H]4[C@H](O)C=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C
9287.mol2 10409,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C)C[C@H]13)[C@@]2(CC[C@@H]1CC[C@H](CNC)C1)[C@H](N)C=O
39157.mol22-Hydroxybut-3-enyl_glucosinolate,C=C[C@H](O)C/C(=N/OS(=O)(=O)O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
5.mol2    5,CNCc1c(OC)cc2c(c1O)C(=O)c1c(cc(OC)c(O)c1CO)C2=O
29156.mol232426,C=CCC/C(=N/OS(=O)(=O)O)S[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
34286.mol2Bujeine,CO[C@@H]1C=C[C@@]23c4cc5c(cc4N(CO[C@@H]2COC(C)=O)C[C@@H]3C1)OCO5
43748.mol216-Oxoprometaphanine,COC1=CC[C@]23CC(=O)N(C)[C@]2(C[C@H](O)c2ccc(OC)c(OC)c23)C1=O
37371.mol2Equisetin,C/C=C/[C@@H]1C=C[C@@H]2C[C@H](C)CC[C@H]2[C@]1(C)/C(O)=C1/C(=O)[C@H](CO)N(C)C1=O
4333.mol2 4675,C[C@H](C=O)CCCCC[C@H](CCCC/C=C/C(=O)[O-])Cc1ccc(O)cc1
4334.mol2 4676,C[C@H](C=O)CCCCCCCCC[C@H](/C=C/C(=O)[O-])Cc1cccc(O)c1
23875.mol225880,CNCCCCCC/C=C/C(=O)CCc1ccc(O)c(OC2CCCC2)c1
39715.mol22-(11-Hydroxy-11-methyldodecanyl)-3-methoxy-4-quinolone,COc1c(CCCCCCCCCCC(C)(C)O)[nH]c2ccccc2c1=O
39976.mol22-(12-Hydroxytridecanyl)-3-methoxy-4-quinolone,COc1c(CCCCCCCCCCC[C@@H](C)O)[nH]c2ccccc2c1=O
8762.mol2 9877,CC1(C)O[C@@]2([C@@H]3C[C@H](Cc4ccc(O)cc4)C[C@H](CO)C3)CC[C@@H]1[C@@H](N)C2
39714.mol22-(10-Hydroxy-10-methyldodecanyl)-3-methoxy-4-quinolone,CC[C@@](C)(O)CCCCCCCCCc1[nH]c2ccccc2c(=O)c1OC
41319.mol2Lepedine,C=C1[C@H]2CC[C@@]3([C@@H]1O)[C@@H]([C@H]2O)[C@@]12[C@@H](OC)CC[C@@]4(C)CN(CC)[C@@H]1[C@@H]3C[C@H]42
2966.mol2 3045,CCCCC[C@@H](O)/C=C\CCCCC[C@H](CCc1ccccc1)CC(=O)[O-]
10051.mol211191,CC1=C2C[C@]34CC[C@@H](C)[C@@]2(CC1)[C@]3(C)CC#CC[C@]12C=C[C@H]4N3C[C@]31CCC2
"36010.mol23,5-Didecanoylpyridine",CCCCCCCCCCc1cncc(C(=O)CCCCCCCCC)c1
44851.mol2Protocetraric_acid,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CO)c(O)c(C(=O)O)c(C)c1O2
42652.mol2Methyl_syringate_4-O-  -D-glucopyranoside,COC(=O)c1cc(OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1
29531.mol233003,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)O[C@@H](O)C[C@H]21
29191.mol232469,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
38053.mol2Geniposidic_acid,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
27190.mol229603,O=C(O)C1=CO[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]2C(CO)=CC[C@H]12
28043.mol230793,C=C[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O
29880.mol233521,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2O)cc1OC
29908.mol233557,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O
29910.mol233560,COc1cc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)ccc1O
46919.mol2Ternatin,COc1cc(-c2oc3c(OC)c(OC)cc(O)c3c(=O)c2OC)ccc1O
"36567.mol25,3'-Dihydroxy-3,7,4',5'-tetramethoxyflavone",COc1cc(O)c2c(=O)c(OC)c(-c3cc(O)c(OC)c(OC)c3)oc2c1
"36568.mol25,3'-Dihydroxy-6,7,4',5'-tetramethoxyflavone",COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc(O)c1OC
12934.mol214228,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(OCC(CO)CO)c12
31577.mol236098,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1
45528.mol2Rosmarinic_acid_methyl_ester,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C\c1ccc(O)c(O)c1
"36569.mol25,7-Dihydroxy-2',3',4',5'-tetramethoxy-flavone",COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(OC)c(OC)c1OC
31798.mol236406,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc(OC)c1OC
42077.mol26-Methoxyboeravinone_C,COc1cc2c(c(O)c1C)C(=O)[C@@]1(O)c3cccc(O)c3O[C@@H](OC)[C@@H]1O2
38064.mol2Gephyromycin,C[C@]12CC(=O)[C@@]3(O)[C@](O)(CC[C@@]4(O)C(=O)c5c(O)cccc5C(=O)[C@]34O1)C2
40686.mol2Isozeylanone,CC1=C(CC2=CC(=O)c3c(O)cccc3C2=O)C(=O)c2c(O)cccc2C1=O
"34018.mol23,8'-Biplumbagin",CC1=CC(=O)c2c(O)ccc(C3=C(C)C(=O)c4cccc(O)c4C3=O)c2C1=O
34815.mol2Chitranone,CC1=CC(=O)c2c(ccc(C3=C(C)C(=O)c4cccc(O)c4C3=O)c2O)C1=O
"39305.mol2(1'R)-1'-(4-Hydroxy-3,5-dimethoxyphenyl)propan-1'-ol_4-O-  -D-gluco...",CC[C@@H](O)c1cc(OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1
26853.mol229135,COC1=C(OC(=O)CCc2ccc(O)c(OC)c2)C=C[C@H](/C=C/C(=O)O)C1
25977.mol228076,C/C=C(\C)C(=O)O[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)OC1(C)C
"39813.mol22'-Hydroxy-3,4,3',4',6'-pentamethoxychalcone",COc1ccc(/C=C/C(=O)c2c(OC)cc(OC)c(OC)c2O)cc1OC
18523.mol220281,C=C1C(C=O)=C(C(=O)OCC)Oc2cc3c(c(OC)c21)C[C@@H](C(C)(C)O)O3
27664.mol230255,COc1ccc(C[C@H]2COc3c(OC)c(O)c(C)c(OC)c3C2=O)c(O)c1
35721.mol2(-)-3'-O-Demethyl-5-methoxymatairesinol,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(O)c(O)c2)cc(OC)c1O
25960.mol228053,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@H](OC(=O)[C@@]1(C)O[C@@H]1C)C3
"36100.mol2(2R,3S)-Dihydro-2-(3',5'-dimethoxy-4'-hydroxyphenyl)-7-meth-oxy-5-a...",COc1cc([C@H]2Oc3c(OC)cc(C(C)=O)cc3[C@@H]2CO)cc(OC)c1O
29403.mol232762,COc1cc(O)cc([C@H]2OC[C@H](C(=O)c3ccc(O)c(OC)c3)[C@@H]2CO)c1
43266.mol2(+)-Nortrachelogenin,COc1cc(C[C@@H]2COC(=O)[C@@]2(O)Cc2ccc(O)c(OC)c2)ccc1O
43267.mol2(-)-Nortrachelogenin,COc1cc(C[C@@H]2COC(=O)[C@]2(O)Cc2ccc(O)c(OC)c2)ccc1O
29964.mol233636,CC(=O)OC(C)(C)[C@H]1Oc2ccc3ccc(=O)oc3c2[C@@H]1OC(=O)C(C)C
"40367.mol23'-Isobutyryloxy-O-acetyl-2',3'-dihydro-oroselol",CC(=O)OC(C)(C)[C@H]1Oc2ccc3ccc(=O)oc3c2[C@@H]1OC(=O)C(C)C
34263.mol2Budlein_A,C=C1C(=O)O[C@@H]2/C=C(/CO)C3=CC(=O)[C@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3
43128.mol2Nigrolineaxanthone_C,COc1cc(O)c2c(=O)c3cccc(O)c3oc2c1CC[C@H](O)C(C)(C)O
"44068.mol2(2S)-5,6,7,3',4'-Pentamethoxyflavanone",COc1ccc([C@@H]2CC(=O)c3c(cc(OC)c(OC)c3OC)O2)cc1OC
"44069.mol2(2S)-5,6,7,8,4'-Pentamethoxyflavanone",COc1ccc([C@@H]2CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2)cc1
40005.mol216-Hydroxytriptonide,C[C@H](CO)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13C2=O
40006.mol217-Hydroxytriptonide,C[C@@H](CO)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13C2=O
44984.mol2Pumilin,C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)[C@H](OC(=O)/C(C)=C\C)C(C)=C1C(=O)C=C(C)[C@@]12O
40004.mol25  -Hydroxytriptonide,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@]1(O)C[C@@H]1O[C@@]13C2=O
37575.mol2Eupachinilide_G,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)[C@]1(C)O[C@H]1C)CC(C=O)=C1C=C[C@@](C)(O)[C@H]12
29393.mol232745,COc1cc([C@H]2OC[C@@H]3[C@H](c4ccc(O)c(OC)c4)OC[C@]23O)ccc1O
30763.mol234741,COc1cc([C@H]2OC[C@]3(O)[C@@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O
29375.mol232727,COc1cc([C@H]2OC[C@@]3(O)[C@@H](c4ccc(O)c(OC)c4)OC[C@@H]23)ccc1O
"39149.mol2(+)-1-Hydroxy-2,6-bis-epi-pinoresinol",COc1cc([C@H]2OC[C@@H]3[C@H](c4ccc(O)c(OC)c4)OC[C@]23O)ccc1O
"42011.mol2(1R,2R)-p-Menth-4(5)-ene-1,2-diol_1-O-  -D-(6-O-acetyl)glucopyranoside",CC(=O)OC[C@H]1O[C@@H](O[C@]2(C)CC=C(C(C)C)C[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
"42010.mol2(1R,2R)-p-Menth-4(5)-ene-1,2-diol_1-O-  -D-(2-O-acetyl)glucopyranoside",CC(=O)O[C@H]1[C@H](O[C@]2(C)CC=C(C(C)C)C[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
